ad_left_x,ad_left_y,ad_left_yaw,ad_left_spdms,ad_left_curv,ad_right_x,ad_right_y,ad_right_yaw,ad_right_spdms,ad_right_curv
469.787848729424,-239.793397792907,-0.126982409778502,11.1111111111111,0.0076884653425933,469.881911214797,-243.584648999419,-0.131641933786747,11.1111111111111,0.008011227124114
470.890010193709,-239.934110032217,-0.135793886614851,11.1111111111111,0.00785734630629853,470.983404011666,-243.730495100994,-0.140789091334883,11.1111111111111,0.00817352071293833
471.990887948133,-240.084528209154,-0.144791647460179,11.1111111111111,0.0079921097777556,472.083516038136,-243.886410399346,-0.150064758231899,11.1111111111111,0.00829174264834097
473.090367211158,-240.24484552253,-0.153840825606663,11.1111111111111,0.00808622921197938,473.182135087048,-244.052523199281,-0.159654646342163,11.1111111111111,0.00837061792875234
474.188350907687,-240.415105546272,-0.162890311181243,11.1111111111111,0.00814102887863365,474.279110830162,-244.229163863831,-0.169107736722609,11.1111111111111,0.00841587793034562
475.284749634859,-240.595294771068,-0.17217096395247,11.1111111111111,0.0081653168824858,475.374367326675,-244.41616621421,-0.178391597669487,11.1111111111111,0.00843727725504645
476.379429145884,-240.785651429288,-0.181347353652296,11.1111111111111,0.00817765913669935,476.467840250267,-244.613328515664,-0.18767545826916,11.1111111111111,0.00843956492004107
477.472315285311,-240.986045042393,-0.190396839474879,11.1111111111111,0.00818386796895555,477.559436342418,-244.820633956341,-0.19732069586618,11.1111111111111,0.00843946484935243
478.563342673562,-241.196320263456,-0.19944632567455,11.1111111111111,0.00818594392905729,478.648982289859,-245.038458316639,-0.206718436836105,11.1111111111111,0.00843994362860445
479.65242252399,-241.416459975537,-0.208495811516907,11.1111111111111,0.00818398625308368,479.736432506166,-245.266512053937,-0.216002297830889,11.1111111111111,0.00844286739630224
480.739466206593,-241.646446268241,-0.217662548911856,11.1111111111111,0.00817946463361224,480.821718492457,-245.504651515916,-0.22528615827848,11.1111111111111,0.00843913542395477
481.824356567713,-241.88638752304,-0.226952853998413,11.1111111111111,0.00817693177771407,481.904747687904,-245.752856397824,-0.23498674536963,11.1111111111111,0.00843934443537271
482.906970790234,-242.13639718872,-0.236002339546923,11.1111111111111,0.00818222136564082,482.985318278506,-246.011555467207,-0.244329136965444,11.1111111111111,0.00844005394558997
483.98727751792,-242.39619340804,-0.245051825706328,11.1111111111111,0.00818594548103607,484.063424141715,-246.280338029615,-0.253612997984912,11.1111111111111,0.0084435620252005
485.065188837492,-242.665755031162,-0.254101311742054,11.1111111111111,0.00818564467537505,485.138988177042,-246.559117833778,-0.262896858257048,11.1111111111111,0.00844006884245905
486.140617028368,-242.945060122769,-0.263154133914554,11.1111111111111,0.0081818298077569,486.211918652123,-246.847871110732,-0.272652794843532,11.1111111111111,0.00843987693021148
487.213473588358,-243.234089539405,-0.272558354480731,11.1111111111111,0.00817799660927876,487.281981055866,-247.147077922484,-0.281939837107955,11.1111111111111,0.0084400617857597
488.283564645684,-243.53319540487,-0.281607839680832,11.1111111111111,0.00818194926469565,488.349217709575,-247.456209142964,-0.291223698128737,11.1111111111111,0.00844361174641599
489.350904266477,-243.841972402807,-0.290657325725578,11.1111111111111,0.00818572864921174,489.413538530507,-247.775234990813,-0.300559725713302,11.1111111111111,0.00844012824182872
490.415405593913,-244.160395394523,-0.299706811880305,11.1111111111111,0.00818593433164179,490.474835322435,-248.104183550612,-0.310266676832297,11.1111111111111,0.00843936454814347
491.476981999508,-244.488438465459,-0.308756297410484,11.1111111111111,0.00818213114386829,491.53288903658,-248.443418394294,-0.31955053726094,11.1111111111111,0.00843908400764689
492.535547090022,-244.826074927259,-0.318053276483252,11.1111111111111,0.00817686439166007,492.587746997538,-248.792461038268,-0.328834398259712,11.1111111111111,0.00844296640735197
493.590927684166,-245.17353818081,-0.327213339900202,11.1111111111111,0.00817964201064135,493.639319242454,-249.151281708812,-0.338225775213824,11.1111111111111,0.0084400154407879
494.643080714098,-245.530653889589,-0.336262825755973,11.1111111111111,0.00818411494575533,494.687475930299,-249.519962328319,-0.34787737683825,11.1111111111111,0.00843943595563033
495.691958472126,-245.897276107809,-0.345312311955347,11.1111111111111,0.00818594366483891,495.732025397795,-249.898741974287,-0.357161237421641,11.1111111111111,0.00843967975576002
496.737475602269,-246.273374995638,-0.354361797763925,11.1111111111111,0.00818374852790631,496.773012690819,-250.287202358038,-0.366445098375164,11.1111111111111,0.00844228094896919
497.779547018859,-246.658919950983,-0.363544861442947,11.1111111111111,0.00817912561737623,497.810349029002,-250.685310345968,-0.375891824735908,11.1111111111111,0.00843989563123042
498.818034539544,-247.054018105032,-0.372818840228813,11.1111111111111,0.00817727155449333,498.843878766552,-251.093200033354,-0.385488076872489,11.1111111111111,0.00843954688235729
499.852813071852,-247.45872994372,-0.381868325821114,11.1111111111111,0.00818245877118549,499.873446595131,-251.510988731049,-0.39477193758733,11.1111111111111,0.00844037500025984
500.883886169766,-247.87278902346,-0.390917811990855,11.1111111111111,0.00818594528992616,500.899090863257,-251.938317419967,-0.404055798472379,11.1111111111111,0.00844159536049204
501.911169927564,-248.296161641285,-0.399967298003428,11.1111111111111,0.00818540702186321,501.920724098482,-252.375149653427,-0.413557874270325,11.1111111111111,0.0084397756898478
502.934580744338,-248.728813345102,-0.409036446434568,11.1111111111111,0.00818149086277138,502.938160787727,-252.821669799597,-0.423098776932319,11.1111111111111,0.00843965767619295
503.954026548023,-249.170728941751,-0.418424340690053,11.1111111111111,0.00817782916815546,503.951290774925,-253.277876625702,-0.432382637755355,11.1111111111111,0.00844107011071317
504.969278802351,-249.622195360209,-0.427473825944737,11.1111111111111,0.00818198230477173,504.960141361819,-253.743469211363,-0.441666498548603,11.1111111111111,0.008440909641984
505.980403171029,-250.082830298712,-0.436523312010415,11.1111111111111,0.00818576069946514,505.964626507468,-254.218407848319,-0.451223923807941,11.1111111111111,0.00843965561666772
